OwnerId,Name,Active__c,Archetype__c,Cohort_Suitability_Prior__c,Default_Bucketing_Strategy__c,Default_Windows__c,Description__c,Dictionary_Version__c,Direction_Hypothesis__c,Evidence_Basis__c,Explainability_Prior__c,Feature_Type__c,Formula_Template__c,Historical_Prior_Score__c,Measurement_Concept_Key__c,Predictive_Prior__c,Primary_Theme_Key__c,Required_Ingredient_Roles__c,Target_Feature_Class__c,Template_Key__c
005As00000NsovwIAB,free support ttr,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=free support ttr; Legacy Feature=TTRFree; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Support Level', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Support_Level__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Support Level type - Free,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Support_Level__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_9D3A8B43E04811E61F61
005As00000NsovwIAB,# opportunity: other type,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=# opportunity: other type; Legacy Feature=other_c2type; Legacy Driver Context=Sales team; Legacy Ingredients=[C2_TYPE,OPPORTUNITY_ID]; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Source_Opportunity_ID__c;Source_Type__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"# of Other Opportunities in ""C2_TYPE"" for the account",0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Opportunity:Source_Opportunity_ID__c;salesforce:Opportunity:Source_Type__c,DIRECT_EXPERIENCE,HIST_SFDC_9DB21C974B3A1FE23ED5
005As00000NsovwIAB,bug bin cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=bug bin cohort; Legacy Feature=bug_bin_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Bug; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Bug__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Bug__c,0.45,PRODUCT_DEFECTS,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Bug__c,PROFILE,HIST_SFDC_9FE72918F9F27DFD0BAA
005As00000NsovwIAB,"# how to tickets -bin(40,50)",True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# how to tickets -bin(40,50); Legacy Feature=questbybins_40_50; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Root Cause','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"Number of cases for Root Cause = 'Customer-Driven Knowledge' in TTR bin [40,50]",0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_A0A29FBF92A824ECD60E
005As00000NsovwIAB,# super users,True,DIRECT,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=# super users; Legacy Feature=num_superuser; Legacy Driver Context=Community; Legacy Ingredients=SUPER_USERS; Operation=Direct from the dataset; Signal=Signal; Resolved Current Fields=Super_Users__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Number of Super Users For each Account ID,0.75,PRODUCT_ADOPTION,0.65,PRODUCT_SERVICE,salesforce:Account:Super_Users__c,DIRECT_EXPERIENCE,HIST_SFDC_A2B318D7B7930F5D3429
005As00000NsovwIAB,opportunity conversion probablity min,True,MIN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=opportunity conversion probablity min; Legacy Feature=prob_min; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=PROBABILITY; Operation=min; Signal=No Signal; Resolved Current Fields=Source_Probability__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Minimum of 'PROBABILITY' per Account Id,0.45,VALUE_RENEWAL,0.5,VALUE,salesforce:Opportunity:Source_Probability__c,DIRECT_EXPERIENCE,HIST_SFDC_A45D0A6ADA0CD6BE5B78
005As00000NsovwIAB,"# how to tickets -bin(0,10)",True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# how to tickets -bin(0,10); Legacy Feature=questbybins_0_10; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Root Cause','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"Number of cases for Root Cause = 'Customer-Driven Knowledge' in TTR bin [0,10]",0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_A485B3D9A18E1207EFE6
005As00000NsovwIAB,duration of opportunity,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=duration of opportunity; Legacy Feature=avg_aging_opp; Legacy Driver Context=Sales team; Legacy Ingredients=AGE_DAYS; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Age_Days__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Average of 'AGE_DAYS' per Account Id,0.75,TIME_DURATION,0.65,TIME,salesforce:Opportunity:Source_Age_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_A49C076F487CDC7A99AC
005As00000NsovwIAB,CSM Sentiment,True,ENCODING,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=CSM Sentiment; Legacy Feature=csm_sentiment; Legacy Driver Context=Contracting process; Legacy Ingredients=CSM_SENTIMENT; Operation=Categorical to Numerical; Signal=Signal; Resolved Current Fields=Source_CSM_Sentiment__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Colour code for CSM sentiment,0.75,,0.65,,salesforce:Opportunity:Source_CSM_Sentiment__c,DIRECT_EXPERIENCE,HIST_SFDC_A6E095167F17B089DB07
005As00000NsovwIAB,minor ticket bin cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=minor ticket bin cohort; Legacy Feature=minor_bin_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Minor (P3); Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Source_Severity__c; Derived Dependencies=HIST_SFDC_3ADF6431106D7F77900D.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Case_Number__c;Source_Severity__c,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Severity__c,PROFILE,HIST_SFDC_A7E850FC18ADF4CDDBF7
005As00000NsovwIAB,Currency Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Currency Cohort; Legacy Feature=currency_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=CURRENCY; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Currency__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Currency__c,0.45,,0.5,,salesforce:Account:Source_Currency__c,PROFILE,HIST_SFDC_A82D77F54B430EE092B8
005As00000NsovwIAB,min aging-opportunity,True,MIN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=min aging-opportunity; Legacy Feature=aging_min; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=AGE_DAYS; Operation=min; Signal=No Signal; Resolved Current Fields=Source_Age_Days__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Minimum of 'AGE_DAYS' per Account Id,0.45,TIME_DURATION,0.5,TIME,salesforce:Opportunity:Source_Age_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_A8ECCD39B61F1BF204AE
005As00000NsovwIAB,Bill State Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Bill State Cohort; Legacy Feature=billstate_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=BILLING_STATE; Operation=Cohort; Signal=No Signal; Resolved Current Fields=BillingState; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=BillingState,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Account:BillingState,PROFILE,HIST_SFDC_AA3657ADB72D24754634
005As00000NsovwIAB,% opportunities - Partner led,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunities - Partner led; Legacy Feature=perc_opp_partner led; Legacy Driver Context=Sales team; Legacy Ingredients=['OPPORTUNITY_ID','ENGAGEMENT_TYPE']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Engagement_Type__c;Source_Opportunity_ID__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of unique OPPORTUNITY_IDs for the Engagement Type -Partner Led / # of total unique OPPORTUNITY_IDs) per Account Id,0.75,PEOPLE_ENGAGEMENT,0.65,PEOPLE,salesforce:Opportunity:Source_Engagement_Type__c;salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_AA7DD594F953C8BE8A9B
005As00000NsovwIAB,support subscription,True,EVENT_FLAG,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=support subscription; Legacy Feature=paid_support; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=('Level 1 Paying', 'Level 2 Paying'); Operation=flag; Signal=Signal; Resolved Current Fields=Source_Case_Number__c;Source_Support_Level__c; Derived Dependencies=HIST_SFDC_101FDD248A0182D367A2;HIST_SFDC_F2E89D40361130D580DB.",0.7,HISTORICAL_RECIPE_PRIOR,flag = 0 where (# tickets under Level 1 Paying+ # tickets under Level 2 Paying)=0 and flag =1 where (l# tickets under Level 1 Paying + # tickets under Level 2 Paying) > 0,0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Case_Number__c;salesforce:Case:Source_Support_Level__c,DIRECT_EXPERIENCE,HIST_SFDC_B07E831EAD4A8E9896C1
005As00000NsovwIAB,opportunity conversion probablity max,True,MAX,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=opportunity conversion probablity max; Legacy Feature=prob_max; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=PROBABILITY; Operation=max; Signal=No Signal; Resolved Current Fields=Source_Probability__c; Derived Dependencies=.,0.7,HISTORICAL_RECIPE_PRIOR,Maximum of 'PROBABILITY' per Account Id,0.45,VALUE_RENEWAL,0.5,VALUE,salesforce:Opportunity:Source_Probability__c,DIRECT_EXPERIENCE,HIST_SFDC_B1A042C9FD9A029EC108
005As00000NsovwIAB,ttr QuoteFlow,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr QuoteFlow; Legacy Feature=TTRCPQ; Legacy Driver Context=Resolution Time; Legacy Ingredients=['PL', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Product_Line__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the PL type - QuoteFlow,0.75,PRODUCT_FUNCTIONALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_B25419011F6FD058F578
005As00000NsovwIAB,% opportunities - Customer Led,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunities - Customer Led; Legacy Feature=perc_opp_customer_led; Legacy Driver Context=Sales team; Legacy Ingredients=['OPPORTUNITY_ID','ENGAGEMENT_TYPE']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Engagement_Type__c;Source_Opportunity_ID__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of unique OPPORTUNITY_IDs for the Engagement Type -Partner Led  / # of unique OPPORTUNITY_IDs) per Account Id,0.75,PEOPLE_ENGAGEMENT,0.65,PEOPLE,salesforce:Opportunity:Source_Engagement_Type__c;salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_B36A7D486C0A7142A9D8
005As00000NsovwIAB,ttr other,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr other; Legacy Feature=TTROther; Legacy Driver Context=Resolution Time; Legacy Ingredients=['PL', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Product_Line__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the PL type - Other,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_B3C391A8060E4D8CB37D
005As00000NsovwIAB,Ship Country Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Ship Country Cohort; Legacy Feature=shipcntry_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=SHIPPING_COUNTRY; Operation=Cohort; Signal=No Signal; Resolved Current Fields=ShippingCountry; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=ShippingCountry,0.45,,0.5,,salesforce:Account:ShippingCountry,PROFILE,HIST_SFDC_B3E95EB576462984D41B
005As00000NsovwIAB,Support Satsifaction,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=Support Satsifaction; Legacy Feature=Overall Satisfaction; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Overall Case Satisfaction; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Overall_Case_Satisfaction__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Average of Overall Case Satisfaction for each Account Id,0.45,,0.5,,salesforce:Case:Source_Overall_Case_Satisfaction__c,DIRECT_EXPERIENCE,HIST_SFDC_B5D1902456CF6DA2DB2D
005As00000NsovwIAB,% opportunities - Bongo Led,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunities - Bongo Led; Legacy Feature=perc_opp_conga_led; Legacy Driver Context=Sales team; Legacy Ingredients=['OPPORTUNITY_ID','ENGAGEMENT_TYPE']; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Engagement_Type__c;Source_Opportunity_ID__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of unique OPPORTUNITY_IDs for the Engagement Type -Bongo Led / # of total unique OPPORTUNITY_IDs) per Account Id,0.75,PEOPLE_ENGAGEMENT,0.65,PEOPLE,salesforce:Opportunity:Source_Engagement_Type__c;salesforce:Opportunity:Source_Opportunity_ID__c,DIRECT_EXPERIENCE,HIST_SFDC_B5D6BE6BA08A7B5CA730
005As00000NsovwIAB,"# tickets -bin(80,90)",True,BAND,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=# tickets -bin(80,90); Legacy Feature=casesbybins_80_90; Legacy Driver Context=Resolution Time; Legacy Ingredients=['TTR','Case Number']; Operation=Bin; Signal=No Signal; Resolved Current Fields=Source_Case_Number__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"Number of cases in TTR bin [80,90]",0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Source_Case_Number__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_B678759ADD7F7D479D5A
005As00000NsovwIAB,ticket status cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ticket status cohort; Legacy Feature=ltr_status; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=Status; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Source_Status__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Source_Status__c,0.45,PROCESS_STEPS,0.5,PROCESS,salesforce:Case:Source_Status__c,PROFILE,HIST_SFDC_B695B5D57D295A171064
005As00000NsovwIAB,% opportunity: New,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunity: New; Legacy Feature=New Business; Legacy Driver Context=Sales team; Legacy Ingredients=[C2_TYPE,OPPORTUNITY_ID]; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Opportunity_ID__c;Source_Type__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"(# of New Business Opportunities in ""C2_TYPE""/ # of unique OPPORTUNITY_IDs)  for the account",0.75,PROCESS_STEPS,0.65,PROCESS,salesforce:Opportunity:Source_Opportunity_ID__c;salesforce:Opportunity:Source_Type__c,DIRECT_EXPERIENCE,HIST_SFDC_B71D960111ECFDB033E5
005As00000NsovwIAB,% opportunity: renew,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Opportunities.csv; Reporting Label=% opportunity: renew; Legacy Feature=Renewal; Legacy Driver Context=Sales team; Legacy Ingredients=[C2_TYPE,OPPORTUNITY_ID]; Operation=Percentage; Signal=Signal; Resolved Current Fields=Source_Opportunity_ID__c;Source_Type__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,"(# of Renewal Opportunities in ""C2_TYPE"" /  # of unique OPPORTUNITY_IDs)  for the account",0.75,PROCESS_STEPS,0.65,PROCESS,salesforce:Opportunity:Source_Opportunity_ID__c;salesforce:Opportunity:Source_Type__c,DIRECT_EXPERIENCE,HIST_SFDC_B7DE48925C75C565089A
005As00000NsovwIAB,Region Cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Accounts.csv; Reporting Label=Region Cohort; Legacy Feature=region_acc_ltr; Legacy Driver Context=Solution sold matches your needs; Legacy Ingredients=REGION_NAME; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Region__c; Derived Dependencies=.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Region__c,0.45,,0.5,,salesforce:Account:Region__c,PROFILE,HIST_SFDC_B88F223EFD8FADEC2068
005As00000NsovwIAB,ttr by ticket type - Third Party,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr by ticket type - Third Party; Legacy Feature=TTRThird Party; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Root_Cause', 'TTR']; Operation=mean; Signal=No Signal; Resolved Current Fields=Source_Root_Cause__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Root_Cause type - Third Party,0.45,PRODUCT_QUALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Source_Root_Cause__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_BB8144B41750D0F08742
005As00000NsovwIAB,Case Escalation Flag,True,EVENT_FLAG,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=Case Escalation Flag; Legacy Feature=case_escalation_flag; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=num_escalations; Operation=flag; Signal=Signal; Resolved Current Fields=IsEscalated; Derived Dependencies=HIST_SFDC_025E775FBCE024DE9111.,0.7,HISTORICAL_RECIPE_PRIOR,"Flag = 1 If num_escalations > 0, else Flag = 0",0.75,PROCESS_ESCALATION,0.65,PROCESS,salesforce:Case:IsEscalated,DIRECT_EXPERIENCE,HIST_SFDC_BBEEAB34AE4E97EBD598
005As00000NsovwIAB,% tickets for Contracta,True,RATE,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=% tickets for Contracta; Legacy Feature=Contracta; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=['PL', 'Case Number']; Operation=Percentage; Signal=No Signal; Resolved Current Fields=Product_Line__c;Source_Case_Number__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,(# of Case Numbers in the PL type - Contracta / total # of Case Numbers ) for each Account Id,0.45,PRODUCT_FUNCTIONALITY,0.5,PRODUCT_SERVICE,salesforce:Case:Product_Line__c;salesforce:Case:Source_Case_Number__c,DIRECT_EXPERIENCE,HIST_SFDC_BC5A3DA5BD6D0E9A7A08
005As00000NsovwIAB,ttr mission critical tickets,True,MEAN,0.35,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,"Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=ttr mission critical tickets; Legacy Feature=ttrmission_critical_p0; Legacy Driver Context=Resolution Time; Legacy Ingredients=['Severity', 'TTR']; Operation=mean; Signal=Signal; Resolved Current Fields=Source_Severity__c;Time_to_Resolution_Days__c; Derived Dependencies=.",0.8,HISTORICAL_RECIPE_PRIOR,Average of TTR in the Severity type - Mission Critical (P0),0.75,PRODUCT_QUALITY,0.65,PRODUCT_SERVICE,salesforce:Case:Source_Severity__c;salesforce:Case:Time_to_Resolution_Days__c,DIRECT_EXPERIENCE,HIST_SFDC_BCB07371CACF3CAD088C
005As00000NsovwIAB,significant ttr bin cohort,True,COHORT_DIMENSION,0.9,,,Historical feature recipe retained as candidate-generation evidence. Re-evaluate against current Driver semantics and live data before approval.,2.0-historical-prior,CONTEXT_DEPENDENT,Historical recipe prior only; not current truth. Source=All_Support_Data.csv; Reporting Label=significant ttr bin cohort; Legacy Feature=sig_ttr_bin_ltr; Legacy Driver Context=Effectiveness of resolution provided; Legacy Ingredients=TTR_mean; Operation=Cohort; Signal=No Signal; Resolved Current Fields=Time_to_Resolution_Days__c; Derived Dependencies=HIST_SFDC_6869AE89C2949BB23BA5.,0.8,HISTORICAL_RECIPE_PRIOR,Historical operation=Cohort; current ingredients=Time_to_Resolution_Days__c,0.45,TIME_DURATION,0.5,TIME,salesforce:Case:Time_to_Resolution_Days__c,PROFILE,HIST_SFDC_BDAAC20275505E1228F1
